,lat,lng,category
155,1.335939733762296,103.7003162200615,general
156,1.33375343289528,103.7393713890658,general
157,1.430588288987064,103.7736686274378,general
158,1.307028446191493,103.8835167503634,general
159,1.273022027835555,103.8221232529819,general
160,1.338986759342398,103.7025382269344,general
161,1.347048754906692,103.7136555590839,general
162,1.317130403369567,103.8781851237483,general
163,1.381498417907193,103.8800395630387,general
164,1.393162794671675,103.9103822325383,general
165,1.294859442987246,103.8030168726649,general
166,1.303288614167318,103.9150654269846,general
167,1.32453982461174,103.9267117399996,general
168,1.321527514794125,103.8542602718083,general
169,1.283881214133842,103.8169395504928,general
170,1.35292161081891,103.9538583371548,general
171,1.354780286950458,103.8360689095931,general
172,1.325741739976178,103.8430343589914,general
173,1.286711306074642,103.8045242955371,general
174,1.314669264938307,103.7705791721649,general
175,1.400719613025919,103.8984847168194,general
176,1.400308996404803,103.8980751420255,general
177,1.288784824310019,103.8282684685078,general
178,1.422380478423862,103.8470989604295,general
179,1.422078145158587,103.8472333895249,general
180,1.376028690467688,103.7413682021265,general
181,1.375215172920614,103.7411932473136,general
182,1.376596773954503,103.7399496106026,general
183,1.376422213001133,103.7405047118156,general
184,1.36412336859079,103.8940907386512,general
185,1.417964434246537,103.8434648497512,general
186,1.417735071467063,103.8438271767127,general
187,1.418068884554142,103.8440858189822,general
188,1.379322508619024,103.9041910411295,general
189,1.377949569811536,103.9043460411731,general
190,1.378308757378463,103.9038419632301,general
191,1.378812048517046,103.9042296242381,general
192,1.377328447000723,103.9042122001826,general
193,1.376760373167565,103.9040503721041,general
194,1.379439290541476,103.9038699070784,general
195,1.403799305113195,103.8959881288227,general
196,1.403682300227532,103.8964614154457,general
197,1.406015337839732,103.896508280784,general
198,1.405969907229187,103.8968032997857,general
199,1.357266346496391,103.9396652161451,general
200,1.338442711074593,103.8523592715397,general
201,1.335334467898214,103.704950832033,general
202,1.333900992915027,103.8500928796808,general
203,1.334178747679311,103.854099225561,general
204,1.380452719792931,103.7515563332044,general
205,1.33354578921334,103.7226775182713,general
206,1.321766435920738,103.8866727866628,general
207,1.393304376050518,103.9121306261865,general
208,1.391743626763892,103.9098125213939,general
209,1.330381823747999,103.8857889802749,general
210,1.380030577650619,103.7531184166205,general
211,1.381116669799822,103.7525271016578,general
212,1.331590058105631,103.8512951143846,general
213,1.380297895443956,103.7519735946281,general
214,1.306738213456717,103.8609006200859,general
215,1.30625292773554,103.8860933666297,general
216,1.384496072444011,103.743145848891,general
217,1.302453697820313,103.9056384789699,general
218,1.39601158807188,103.9071815349452,general
219,1.304914143811223,103.8010411254885,general
220,1.303663205731288,103.8630064814707,general
221,1.323322715560468,103.8663992548676,general
222,1.307793385541186,103.8600593025358,general
223,1.338899949556404,103.8486454501355,general
224,1.320992949951092,103.8703899959351,general
225,1.303689527686132,103.8635755400703,general
226,1.347913021816585,103.7434954513079,general
227,1.453668850171644,103.8160725669473,general
228,1.322976313449738,103.9414669786626,general
229,1.451195599375791,103.8169270308662,general
230,1.3075861404829,103.8844130435484,general
231,1.273691994876821,103.8211133955986,general
232,1.399023888490357,103.9101199066312,general
233,1.272332612703441,103.8222103231325,general
234,1.332373927634611,103.7229193779999,general
235,1.29711974947045,103.7973699865313,general
236,1.378986383240533,103.7348220174597,general
237,1.390660640874766,103.8911016882026,general
238,1.404144256737944,103.7464137919298,general
239,1.451265047076085,103.8216777463804,general
240,1.348991518379472,103.7513581810727,general
241,1.349256016998708,103.7520374472305,general
242,1.404078800379364,103.7480139411118,general
243,1.350087708584629,103.7499149520697,general
244,1.45107945187723,103.8190342692821,general
245,1.327745705901464,103.8558809134929,general
246,1.438601668421239,103.7982518222864,general
247,1.372736217925528,103.894629355708,general
248,1.441645493764101,103.8077523121376,general
249,1.349143255189289,103.848644937954,general
250,1.402476241679998,103.7449781168777,general
251,1.370083672018959,103.9577838926708,general
252,1.441473219078426,103.8056973766884,general
253,1.330354895514149,103.8430533976083,general
254,1.348899189363684,103.8492789810627,general
255,1.371523575087822,103.8470757661752,general
256,1.350333486140049,103.704664133702,general
257,1.327801077186147,103.8596348210282,general
258,1.38049224102649,103.7531027506973,general
259,1.335648713910724,103.844678556245,general
260,1.346051637447747,103.7314200198985,general
261,1.306952741209352,103.8612443707075,general
262,1.306930309468641,103.8617149073651,general
263,1.372626661432916,103.8539767475305,general
264,1.307297674131993,103.8621105805861,general
265,1.449350788720797,103.8164106703854,general
266,1.344235980225353,103.7382575648555,general
267,1.306798326473118,103.8829121017842,general
268,1.37794286577587,103.8781314006644,general
269,1.385464086995884,103.89814116589,general
270,1.298750542892414,103.7977933908599,general
271,1.29907072051068,103.7979841860243,general
272,1.300156296622846,103.7981356566158,general
273,1.320201113944754,103.9031935164765,general
274,1.456732374974272,103.8152091373486,general
275,1.373261146755498,103.894631715247,general
276,1.327194696105065,103.8561185303823,general
277,1.286837943190784,103.8386740938353,general
278,1.348648986738065,103.8487618423387,general
279,1.348745010989102,103.8492207648883,general
280,1.349068630320337,103.8489798515572,general
281,1.288993362011698,103.8223451618676,general
282,1.428270198175341,103.7950238401977,general
283,1.317577857447091,103.8787859101289,general
284,1.327290542450129,103.8562176804797,general
285,1.348524513975907,103.8495399283487,general
286,1.348701364491502,103.8485267149153,general
287,1.32765982106743,103.8563734564402,general
288,1.289107175906863,103.8262869069332,general
289,1.379210433169951,103.7663733600029,general
290,1.287807259574248,103.8187819885243,general
291,1.431524297781633,103.7970337605732,general
292,1.349622344031456,103.8498817012985,general
293,1.281811413792401,103.8277630012556,general
294,1.452003214824788,103.823558731992,general
295,1.293923412889797,103.8029454460386,general
296,1.327014024256789,103.8565706355721,general
297,1.289867071305858,103.8263239310407,general
298,1.27719057769143,103.8402576743513,general
299,1.388159753452158,103.7731542629059,general
300,1.370002235202585,103.9574009177598,general
301,1.327721517385706,103.8560206484367,general
302,1.327409386198776,103.8572311560606,general
303,1.327646536172697,103.8569220878298,general
304,1.327504827013154,103.8568971003745,general
305,1.289187963720671,103.8266177172337,general
306,1.327685390610495,103.8562291379882,general
307,1.333805421607134,103.8792855223981,general
308,1.32842965840246,103.8567824490094,general
309,1.350784467697495,103.8503955256105,general
310,1.302641287105355,103.9070732579526,general
311,1.302138893457626,103.906749411318,general
312,1.302481103580721,103.9067913392495,general
313,1.298096775940655,103.8025980900906,general
314,1.397119247787037,103.8990720821832,general
315,1.44631330748586,103.7958846943374,general
316,1.40192254281347,103.9044827082108,general
317,1.450561964604703,103.8219653095853,general
318,1.349598100711032,103.7521471448989,general
319,1.307827372473679,103.8847638557173,general
320,1.299170034960294,103.7968974040048,general
321,1.349006470254108,103.751706686846,general
322,1.349412175938075,103.7505386695731,general
323,1.349363452242766,103.7523209830709,general
324,1.425763365600467,103.8365391236495,general
325,1.390134424591306,103.8884541209137,general
326,1.396116939525189,103.9016708930921,general
327,1.369138883032343,103.8952644280161,general
328,1.368841486199592,103.8955931826908,general
329,1.445060893607115,103.7993891906807,general
330,1.372204712687221,103.8931306241203,general
331,1.4500984543768,103.8210392854707,general
332,1.43423765910774,103.7899160903175,general
333,1.296696160087265,103.8042694728986,general
334,1.296545494755993,103.8034986328678,general
335,1.349739619166523,103.7515312810734,general
336,1.297140907512711,103.803791257378,general
337,1.321114039671817,103.8861086024018,general
338,1.349303327959749,103.7516643906313,general
339,1.349632734250754,103.7518257119548,general
340,1.296646207143177,103.8036194049486,general
341,1.311592684189396,103.7672321438278,general
342,1.439237843454218,103.7994117185044,general
343,1.429278783895007,103.7931087776096,general
344,1.372356442411754,103.8949680820642,general
345,1.372225568650929,103.8946404086054,general
346,1.399543902821401,103.9089290551368,general
347,1.397288279421795,103.9092172617825,general
348,1.365772128332364,103.7523546606826,general
349,1.333264774492166,103.9403348759051,general
350,1.436498161269382,103.8031659361591,general
351,1.332965770359399,103.939962576284,general
352,1.398220726021161,103.909157613405,general
353,1.388918859919984,103.8748942545893,general
354,1.316123152030882,103.8805287409912,general
355,1.370844847253975,103.8906622591744,general
356,1.311452464702269,103.7660649456265,general
357,1.380852414267657,103.754004346715,general
358,1.425180055354512,103.8365963262725,general
359,1.424420957722315,103.8462844886765,general
360,1.44637239052549,103.8156453111334,general
361,1.348982744015943,103.7520210503608,general
362,1.378056147602034,103.7389317940551,general
363,1.361318946080314,103.9531258641755,general
364,1.36990037923368,103.8963934853048,general
365,1.316292331228496,103.8788989847004,general
366,1.432452153726487,103.795458446834,general
367,1.349300035908299,103.8484847395746,general
368,1.317755599988858,103.8794395175834,general
369,1.29776101542655,103.7977498459572,general
370,1.350642547614559,103.8503938047707,general
371,1.326905919121695,103.8564866583508,general
372,1.333622320330385,103.8509778648,general
373,1.378261063734869,103.9337735725503,general
374,1.298202813746417,103.8020236027493,general
375,1.3414812347057,103.6907217340383,general
376,1.328040986250005,103.8566659162461,general
377,1.341400947088163,103.6913830326801,general
378,1.328532350298312,103.8578524700949,general
379,1.34923138900672,103.8498966228844,general
380,1.327061303234204,103.8570747934361,general
381,1.289760005083239,103.8328849180408,general
382,1.392294871473661,103.8993434618082,general
383,1.392946317099434,103.9018610720299,general
384,1.32810959054944,103.857125690401,general
385,1.281982881347832,103.826289551095,general
386,1.297791672060947,103.802657868522,general
387,1.393146707606052,103.8919034138514,general
388,1.391051320483443,103.9053825116794,general
389,1.307906499685184,103.7829589224875,general
390,1.374780578246797,103.8389975775997,general
391,1.328556569279286,103.8853499096531,general
392,1.39480631452845,103.904839995411,general
393,1.282766507678637,103.8246794974366,general
394,1.379490643678253,103.8414826049095,general
395,1.352482699529977,103.9529276865608,general
396,1.366075571990658,103.8433842306218,general
397,1.325157071650122,103.9351946233702,general
398,1.276621684320071,103.8411561521388,general
399,1.277449095248633,103.8416666845523,general
400,1.277799412711216,103.841403436738,general
401,1.277842714146405,103.8409659247148,general
402,1.27692024310226,103.841485788498,general
403,1.445518313675648,103.7937926778249,general
404,1.444797336128621,103.7943133483466,general
405,1.356668732874974,103.9384062058149,general
406,1.356668455250172,103.9392509799192,general
407,1.276621684320101,103.8411561422548,general
408,1.275986997262263,103.841191763719,general
409,1.275532296770816,103.8412746136886,general
410,1.314576218779124,103.7641588875674,general
411,1.314634906975926,103.7647923849599,general
412,1.310637509256493,103.7915061164593,general
413,1.327226380281114,103.8869239379177,general
414,1.359613754296804,103.9357503138753,general
415,1.38166039585543,103.7639967030203,general
416,1.28097598872498,103.829262253807,general
417,1.384332951124373,103.741680906996,general
418,1.383217181487358,103.7430641170549,general
419,1.307970649368787,103.7963568235539,general
420,1.345659086431039,103.7072551849367,general
421,1.37958020030699,103.7662774296532,general
422,1.33149222763412,103.9060329891673,general
423,1.428600772278951,103.7911392660623,general
424,1.328115397681846,103.9031490457421,general
425,1.283644549648093,103.8259551578607,general
426,1.364371891626481,103.8544744280675,general
427,1.348449723230606,103.72960982931,general
428,1.306060394197204,103.8551087597479,general
429,1.383376030787834,103.7396718575002,general
430,1.378053726024304,103.7506934269585,general
431,1.327834741080188,103.9352116355544,general
432,1.327535234303428,103.8572875829143,general
433,1.328184247316639,103.8566892539618,general
434,1.327962266895336,103.8571216221326,general
435,1.301480683638821,103.8834962974112,general
436,1.285291730183231,103.8263232076331,general
437,1.328117411822936,103.8575546408558,general
438,1.328562264919347,103.8574822521938,general
439,1.328278549154444,103.8560973622616,general
440,1.328360656207236,103.8571672033507,general
441,1.327880576946172,103.8852203212494,general
442,1.322863124168111,103.8669782143446,general
443,1.328255000461051,103.8562858366611,general
444,1.395106861716994,103.8951277870075,general
445,1.311368328036235,103.85155738587,general
446,1.354927164392396,103.8485451274664,general
447,1.285933671145337,103.8029997479349,general
448,1.401470526466595,103.906702350985,general
449,1.316691152118785,103.8613806935325,general
450,1.385295562487768,103.7661705320149,general
451,1.383744668967913,103.7707546955231,general
452,1.331433688004082,103.9368654114782,general
453,1.327613755701271,103.8566346623014,general
454,1.327149836177864,103.85696245069,general
455,1.303439153913739,103.9118374409236,general
456,1.297044525709719,103.798751606509,general
457,1.28383750680448,103.8174653849548,general
458,1.38755592555062,103.7642820849149,general
459,1.390331471993549,103.8867681296279,general
460,1.284134294473665,103.8207762034388,general
461,1.387426375774117,103.8924170870021,general
462,1.356334674135567,103.8837226994644,general
463,1.399287314913781,103.9030732623059,general
464,1.444775398687512,103.7965587917829,general
465,1.335374408041072,103.7234755825278,general
466,1.403461412915075,103.9048355147557,general
467,1.287085751351388,103.8188510544332,general
468,1.355981990126428,103.8702771033682,general
469,1.335603225798075,103.7245347454028,general
470,1.326622257295375,103.8872757987113,general
471,1.277286879248462,103.8219407488484,general
472,1.30318587512701,103.8507699677709,general
473,1.287035280130383,103.8099551066738,general
474,1.451948652020298,103.8148214674626,general
475,1.445263771486421,103.8183481218951,general
476,1.401325725928982,103.9053773260516,general
477,1.350464678492787,103.8865093586134,general
478,1.382519645174141,103.7615162847055,general
479,1.306262739701411,103.761522241826,general
480,1.313067183985648,103.7673393074124,general
481,1.321102564608192,103.7416740333233,general
482,1.320753927029968,103.7416002112429,general
483,1.320051475935666,103.7411299371999,general
484,1.403941653264103,103.901034346292,general
485,1.402857060114592,103.9000671737877,general
486,1.403514317718094,103.9008902696711,general
487,1.404170547236725,103.9005810987828,general
488,1.402733471969273,103.9004634809578,general
489,1.394399320898444,103.8776756234188,general
490,1.403745386445446,103.9003188676713,general
491,1.347151665431976,103.6957374298289,general
492,1.287263877898966,103.8190332909208,general
493,1.390452719551146,103.908892274665,general
494,1.390733956634394,103.9095358348694,general
495,1.379467593486114,103.8772664809964,general
496,1.379894361134752,103.8774062368287,general
497,1.295730428322708,103.8097599426692,general
498,1.295793957974234,103.8092647691628,general
499,1.295649035334971,103.8102305177901,general
500,1.296073887166215,103.8105566322374,general
501,1.430358631230421,103.7902914688389,general
502,1.389240602744462,103.7716207759512,general
503,1.389526708875557,103.7714090322822,general
504,1.389367207804648,103.771090989542,general
505,1.329807640348781,103.9100935615713,general
506,1.38829875607201,103.8892615098904,general
507,1.442883676507992,103.7982158020775,general
508,1.356364009204038,103.8702598576077,general
509,1.312528976194306,103.8551378584737,general
510,1.35720574275918,103.8708312879346,general
511,1.30243122344327,103.8547360782462,general
512,1.352764904248007,103.8878745820169,general
513,1.386607305238397,103.8971975869498,general
514,1.39898664035006,103.903853851347,general
515,1.445871527674883,103.797100093959,general
516,1.44280742753344,103.7953996606373,general
517,1.313808786794934,103.7630171787557,general
518,1.339651265460415,103.8454851555338,general
519,1.28685131855934,103.8040190411768,general
520,1.385591010569281,103.7624299529082,general
521,1.388096841065791,103.8914412681699,general
522,1.350464678492787,103.8865093586134,general
523,1.351280041781468,103.8864898981864,general
524,1.443306889914631,103.7967464534889,general
525,1.37175399780614,103.8538833165189,general
526,1.371831564237163,103.8536709857399,general
527,1.371975710719187,103.8531509011889,general
528,1.372076884956487,103.8527861459343,general
529,1.372374385248059,103.8525966558333,general
530,1.384132390834998,103.8940303333967,general
531,1.35431434825138,103.7223959470803,general
532,1.399461172969699,103.9160545041611,general
533,1.333133345089749,103.9391109156844,general
534,1.333133345089749,103.9391109156844,general
535,1.349621505672568,103.946000699587,general
536,1.346391718199444,103.9396139942018,general
537,1.338283653993618,103.8584679759266,general
538,1.317337224115993,103.8784426835848,general
539,1.302216959205071,103.7969307277963,general
540,1.348371048242739,103.9481289323929,general
541,1.324993796869072,103.9410825908078,general
542,1.286235218062177,103.8423033475301,general
543,1.319350272804699,103.9436323621705,general
544,1.350464678492787,103.8865093586134,general
545,1.388681321698958,103.7713125767835,general
546,1.389173062142642,103.7711061976484,general
547,1.355986905232321,103.8437203169434,general
548,1.356072986413801,103.8434701846006,general
549,1.356366210997598,103.8439339713438,general
550,1.338249134515721,103.8524819844103,general
551,1.366041052467464,103.842228695082,general
552,1.420989430984732,103.8360822200998,general
553,1.301261464399045,103.7974227929809,general
554,1.346593685717432,103.6961002741613,general
555,1.309687216845562,103.883475362155,general
556,1.403145255330008,103.9006660025937,general
557,1.402851135379293,103.9007655346266,general
558,1.403295663395756,103.9002354233,general
559,1.346348192938848,103.7124293171522,general
560,1.365560921749879,103.8451674390828,general
561,1.365834276605321,103.8446291015272,general
562,1.344922891467395,103.7304008493133,general
563,1.365479509654314,103.8440866644813,general
564,1.365225449555705,103.8444270690065,general
565,1.31641012688252,103.8611644963874,general
566,1.356576830267266,103.8437170190277,general
567,1.35673538246397,103.8435197630123,general
568,1.43092721194912,103.7893029264605,general
569,1.430866874043626,103.7895546595496,general
570,1.430375736706648,103.7899278662775,general
571,1.431606345110695,103.7896083382938,general
572,1.43147276780434,103.7899819167282,general
573,1.336234186569398,103.8443430104225,general
574,1.34860419605898,103.9319221431392,general
575,1.343718559229247,103.9534179654659,general
576,1.343718559229247,103.9534179654659,general
577,1.336292441502861,103.9261016556269,general
578,1.31509668697795,103.7668174015974,general
579,1.329198689045133,103.9373433562194,general
580,1.352262312539642,103.9535864977504,general
581,1.339962689936405,103.773897679752,general
582,1.395007837742208,103.9119582113696,general
583,1.370771332085331,103.8413510200945,general
584,1.393720661583715,103.9004722826074,general
585,1.319838040293238,103.9439713608958,general
586,1.289849383692851,103.8286521013657,general
587,1.290066868195468,103.8292458536058,general
588,1.290087200518576,103.8279999655541,general
589,1.302409536833036,103.7628047637003,general
590,1.289625557916172,103.8291739494363,general
591,1.289517759979472,103.8284670905167,general
592,1.289308934443912,103.8292333471208,general
593,1.308467773845207,103.7864994479799,general
594,1.308155599898566,103.7862591291255,general
595,1.429929911368093,103.7746365627342,general
596,1.289336653605153,103.8289203537077,general
597,1.393229932478383,103.8769461019575,general
598,1.281855208836251,103.8299785153092,general
599,1.403541082500498,103.8971408415842,general
600,1.366095601324441,103.844519551916,general
601,1.364608573404429,103.8448546005332,general
602,1.364579721702144,103.8451771882457,general
603,1.326130505601662,103.9279240079486,general
604,1.435392991079528,103.829177150029,general
605,1.388732694058006,103.9106604723856,general
606,1.389040788820134,103.910718847655,general
607,1.38935849225167,103.9103981271527,general
608,1.386915660416434,103.7585380782538,general
609,1.387415436124766,103.759312392624,general
610,1.387624701853624,103.7583314508412,general
611,1.387434542830858,103.7591185736353,general
612,1.348723495585017,103.7466323536665,general
613,1.379887777909532,103.8783848734872,general
614,1.380296856335808,103.8772664162376,general
615,1.438289750270218,103.7946118254469,general
616,1.437926274926449,103.79461905988,general
617,1.437135450550983,103.7946692966202,general
618,1.438654007043744,103.7946611477581,general
619,1.286844569793278,103.8291229788513,general
620,1.331606328737995,103.9320323748374,general
621,1.286358478064595,103.8296261639653,general
622,1.286827156339391,103.8286594946807,general
623,1.399960555915047,103.8989835880996,general
624,1.399697536118083,103.8991813980034,general
625,1.422721483041024,103.8463669077919,general
626,1.422527789956107,103.8474452411789,general
627,1.398837055410016,103.9011269089848,general
628,1.376762813649789,103.7646316429579,general
629,1.432684072299673,103.7870842993166,general
630,1.357837377686386,103.9366756813833,general
631,1.349118421063365,103.700166117688,general
632,1.395513648032458,103.7491239517647,general
633,1.393746762988369,103.9140016088702,general
634,1.39362108682365,103.914223651405,general
635,1.393224663692731,103.9140677022065,general
636,1.393082736378097,103.9142822077601,general
637,1.393107835065596,103.914546404087,general
638,1.393337741433988,103.9147009162058,general
639,1.393560942657427,103.9148607081712,general
640,1.34961238350071,103.7325480149069,general
641,1.349348850425223,103.7323558701981,general
642,1.348308351668664,103.7319199106231,general
643,1.450756269295664,103.8262367483097,general
644,1.449943139322829,103.8267206394329,general
645,1.450632122850253,103.8265540583102,general
646,1.450086210645198,103.8270672115014,general
647,1.450355728819646,103.8266549235271,general
648,1.348409670552726,103.7077551768176,general
649,1.374803804517394,103.9441814885261,general
650,1.394414900018556,103.7451426973498,general
651,1.393717616869642,103.7453038195077,general
652,1.393613718878641,103.7454417227755,general
653,1.393950946437616,103.7449276273047,general
654,1.394416822753996,103.7454326353246,general
655,1.394201254794282,103.744465187937,general
656,1.437192457282396,103.7938909912319,general
657,1.438253616009027,103.7941139093646,general
658,1.437731460389256,103.794135764046,general
659,1.437203762501893,103.794348856184,general
660,1.285933671145337,103.8029997479349,general
661,1.323938116392415,103.7379724210668,general
662,1.450043990531881,103.8170032737809,general
663,1.321843967474819,103.7398725242614,general
664,1.351604893509179,103.8898489968883,general
665,1.447684214134692,103.8034604470306,general
666,1.448173932176016,103.803035445831,general
667,1.447466500483037,103.8026613006579,general
668,1.448483078082772,103.8014685136191,general
669,1.389947186842763,103.9094498921919,general
670,1.393547320100728,103.8744860248613,general
671,1.393592190891951,103.8739756507051,general
672,1.447469799995128,103.8032270717398,general
673,1.448051532101432,103.8027088413268,general
674,1.397565965890528,103.7444556552855,general
675,1.376559177991654,103.9434756106711,general
676,1.343407108432546,103.6928673947928,general
677,1.349357368811191,103.8383273404593,general
678,1.34976942858821,103.8384765144293,general
679,1.396193011561507,103.889721819121,general
680,1.395577908278669,103.8897737073251,general
681,1.396218061136271,103.8896256411222,general
682,1.395762805582803,103.8894668099311,general
683,1.395672436508551,103.8901254343165,general
684,1.396557705325864,103.8902405357976,general
685,1.395949753079368,103.8904679283469,general
686,1.396851558714949,103.8891403861009,general
687,1.407213710353064,103.9103674782762,general
688,1.407221588026581,103.9105919132831,general
689,1.40697762194097,103.9110414711056,general
690,1.3678927530614,103.9470327246208,general
691,1.403878300546619,103.895238811823,general
692,1.40420979242852,103.8956389100413,general
693,1.403823393813685,103.8955477718495,general
694,1.404141925721902,103.8963636386066,general
695,1.451718019980742,103.8281236005624,general
696,1.394670124255452,103.8920540982991,general
697,1.357010246277544,103.9399112506672,general
698,1.357275941636753,103.9403816094053,general
699,1.356213384699312,103.9399604624842,general
700,1.3574336473365,103.9400517219751,general
701,1.35620781738222,103.9395939686364,general
